Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,64.620003,65.930000,64.610001,65.320000,59.781605,2115600
2017-01-04,65.699997,66.389999,65.650002,66.220001,60.605301,2448400
2017-01-05,65.900002,66.230003,64.970001,65.139999,59.616871,1658300
2017-01-06,65.550003,66.349998,64.949997,65.879997,60.294109,1741100
2017-01-09,65.750000,65.989998,64.760002,65.070000,59.552795,1483700
2017-01-10,65.269997,66.309998,65.110001,66.250000,60.632759,2034700
2017-01-11,66.250000,66.820000,66.019997,66.800003,61.136108,1602000
2017-01-12,66.800003,66.800003,65.690002,66.330002,60.705971,1480600
2017-01-13,67.070000,67.650002,66.779999,67.519997,61.795071,1512800
2017-01-17,67.000000,67.459999,66.610001,66.919998,61.245945,1237300
2017-01-18,66.900002,66.910004,66.180000,66.309998,60.687656,2453900
2017-01-19,66.540001,66.699997,65.480003,65.739998,60.165993,2068200
2017-01-20,66.000000,66.309998,65.419998,66.000000,60.403942,1880600
2017-01-23,65.989998,66.000000,65.230003,65.470001,59.918877,2356500
2017-01-24,65.650002,66.910004,65.650002,66.699997,61.044594,1638900
2017-01-25,67.000000,68.690002,66.820000,68.400002,62.600441,2295300
2017-01-26,68.279999,68.440002,67.720001,68.080002,62.307587,1614300
2017-01-27,68.169998,68.190002,67.129997,67.589996,61.859123,1601200
2017-01-30,67.360001,67.750000,66.400002,67.620003,61.886600,3627600
2017-01-31,65.919998,68.639999,64.959999,67.309998,61.602879,6319100
2017-02-01,67.639999,69.800003,67.370003,68.629997,62.810951,3058800
2017-02-02,68.239998,68.970001,67.379997,67.589996,61.859123,1875700
2017-02-03,67.320000,68.870003,67.320000,68.489998,62.682812,1981100
2017-02-06,68.050003,68.570000,67.570000,68.070000,62.298435,1623700
2017-02-07,68.070000,68.589996,67.529999,67.629997,61.895752,1237200
2017-02-08,67.580002,67.580002,66.669998,66.839996,61.172722,1911600
2017-02-09,67.000000,68.320000,66.699997,68.190002,62.408260,2137200
2017-02-10,68.209999,68.870003,67.879997,68.730003,63.124657,1899600
2017-02-13,69.000000,69.889999,68.940002,69.870003,64.171677,1835200
2017-02-14,69.739998,70.120003,69.529999,70.070000,64.355370,2006500
2017-02-15,69.680000,70.070000,69.269997,69.800003,64.107384,1416200
2017-02-16,69.879997,69.919998,68.440002,68.720001,63.115479,1493000
2017-02-17,68.500000,68.879997,67.650002,68.849998,63.234863,1455300
2017-02-21,68.930000,69.180000,68.379997,68.769997,63.161388,1870700
2017-02-22,68.400002,68.540001,67.709999,68.040001,62.490913,1420200
2017-02-23,68.339996,68.489998,67.110001,67.440002,61.939857,1362300
2017-02-24,67.400002,67.580002,66.660004,67.419998,61.921482,1646600
2017-02-27,67.309998,67.690002,67.010002,67.610001,62.095989,1747500
2017-02-28,67.529999,67.650002,66.650002,66.809998,61.361233,1827100
2017-03-01,67.910004,69.510002,67.489998,69.190002,63.547119,2703600
2017-03-02,68.940002,68.980003,67.279999,67.379997,61.884743,2739100
2017-03-03,67.580002,68.720001,67.410004,68.629997,63.032799,2127100
2017-03-06,68.230003,68.760002,67.510002,68.269997,62.702152,1760700
2017-03-07,67.910004,68.629997,67.519997,67.570000,62.059258,1688500
2017-03-08,67.730003,67.970001,67.110001,67.309998,61.820457,1490600
2017-03-09,67.019997,67.470001,66.230003,66.720001,61.278561,2287300
2017-03-10,67.370003,67.849998,67.029999,67.709999,62.187832,1621500
2017-03-13,67.760002,68.160004,67.709999,67.870003,62.334778,1295400
2017-03-14,67.669998,67.669998,66.639999,67.349998,61.857185,1160500
2017-03-15,67.809998,69.129997,67.750000,68.870003,63.253231,1859500
2017-03-16,68.949997,69.209999,68.690002,68.889999,63.271587,1679400
2017-03-17,69.180000,69.610001,68.800003,69.519997,63.850201,5316300
