Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,47.279999,47.340000,46.139999,46.299999,45.341080,6737800
2017-01-04,46.630001,47.439999,46.349998,46.700001,45.732792,5859600
2017-01-05,46.520000,46.930000,45.610001,45.889999,44.939568,6825300
2017-01-06,45.849998,46.720001,45.470001,46.209999,45.252941,7260200
2017-01-09,46.009998,47.340000,45.779999,47.080002,46.104927,4704600
2017-01-10,47.000000,48.509998,46.970001,48.480000,47.475929,7483800
2017-01-11,49.290001,49.900002,48.099998,48.639999,47.632618,6925800
2017-01-12,48.669998,49.000000,46.840000,48.099998,47.103798,5447300
2017-01-13,48.160000,48.430000,47.540001,47.650002,46.663124,3541700
2017-01-17,47.560001,47.750000,46.669998,46.750000,45.781754,5337100
2017-01-18,47.400002,47.799999,46.650002,47.639999,46.653332,5176500
2017-01-19,47.639999,48.090000,46.880001,47.259998,46.281197,3729300
2017-01-20,47.540001,48.160000,47.240002,48.000000,47.005871,5611800
2017-01-23,47.900002,48.090000,46.750000,46.939999,45.967827,4284200
2017-01-24,47.049999,47.799999,46.799999,47.540001,46.555405,4926700
2017-01-25,47.900002,48.209999,47.610001,47.910000,46.917732,5075800
2017-01-26,48.430000,49.709999,48.330002,49.590000,48.562939,10332800
2017-01-27,50.000000,50.000000,46.720001,46.950001,45.977623,19411100
2017-01-30,45.619999,45.919998,43.860001,44.900002,43.970074,16786100
2017-01-31,44.790001,44.840000,43.740002,44.250000,43.333538,11719800
2017-02-01,44.750000,45.000000,43.910000,44.049999,43.137676,7955500
2017-02-02,43.610001,44.520000,43.570000,44.009998,43.098511,7607700
2017-02-03,44.310001,44.549999,43.759998,44.200001,43.284569,6357900
2017-02-06,44.799999,45.599998,44.740002,45.299999,44.361786,6496100
2017-02-07,45.750000,46.130001,45.009998,45.169998,44.234478,6120000
2017-02-08,45.259998,45.259998,44.509998,45.060001,44.126762,4329900
2017-02-09,45.070000,46.599998,44.939999,46.299999,45.441921,7089900
2017-02-10,46.619999,46.700001,46.169998,46.450001,45.589149,4040600
2017-02-13,46.560001,47.779999,46.500000,47.410000,46.531353,6158600
2017-02-14,47.259998,47.279999,46.450001,46.570000,45.706921,6240900
2017-02-15,47.590000,48.049999,46.930000,47.540001,46.658951,8394800
2017-02-16,47.500000,47.650002,46.660000,46.970001,46.099506,5681800
2017-02-17,46.830002,47.099998,46.430000,46.910000,46.040623,4581600
2017-02-21,47.009998,47.270000,46.580002,46.810001,45.942478,4672000
2017-02-22,46.500000,46.700001,45.869999,46.320000,45.461555,5799600
2017-02-23,46.419998,47.320000,45.889999,46.099998,45.245632,5247000
2017-02-24,46.000000,46.299999,45.580002,46.279999,45.422298,4489600
2017-02-27,46.180000,46.360001,45.680000,46.320000,45.461555,4130500
2017-02-28,46.320000,46.720001,46.029999,46.360001,45.500813,4935600
2017-03-01,46.790001,48.139999,46.700001,47.090000,46.217289,8278900
2017-03-02,46.669998,46.740002,45.639999,45.720001,44.872677,7590700
2017-03-03,45.849998,47.259998,45.770000,46.820000,45.952286,7256900
2017-03-06,46.410000,46.680000,44.380001,45.310001,44.470272,11336600
2017-03-07,45.020000,45.230000,44.560001,44.840000,44.008984,4565300
2017-03-08,44.790001,45.299999,44.599998,44.889999,44.058056,5520400
2017-03-09,44.500000,44.930000,43.250000,43.330002,42.526974,9330100
2017-03-10,43.459999,43.950001,42.970001,43.900002,43.086407,6842300
2017-03-13,43.730000,44.119999,42.259998,42.369999,41.584751,8882300
2017-03-14,42.060001,42.099998,40.840000,41.209999,40.446259,10208500
2017-03-15,40.500000,42.189999,40.209999,42.090000,41.309948,13986200
2017-03-16,42.180000,42.349998,41.450001,42.130001,41.349213,7058300
2017-03-17,42.000000,42.209999,41.599998,41.720001,40.946812,10185800
2017-03-20,42.180000,42.419998,41.450001,41.700001,40.927177,6229800
2017-03-21,41.880001,41.980000,40.340000,40.419998,39.670898,7938700
2017-03-22,39.779999,40.549999,39.209999,40.349998,39.602196,9943000
2017-03-23,40.700001,41.860001,40.480000,41.410000,40.642555,9516600
2017-03-24,41.689999,42.070000,41.419998,41.730000,40.956623,6596600
2017-03-27,41.070000,41.889999,40.560001,41.740002,40.966434,6050500
2017-03-28,41.830002,42.930000,41.549999,42.599998,41.810497,6185800
2017-03-29,42.689999,42.759998,41.869999,41.959999,41.182358,5331400
2017-03-30,41.849998,42.639999,41.790001,42.540001,41.751617,3681400
2017-03-31,42.369999,42.939999,42.270000,42.299999,41.516052,5427700
2017-04-03,42.330002,42.570000,41.630001,42.450001,41.663277,5764700
2017-04-04,42.090000,42.230000,40.820000,40.900002,40.142002,7254700
2017-04-05,41.150002,42.130001,41.060001,41.310001,40.544399,7012700
2017-04-06,41.400002,41.959999,41.160000,41.720001,40.946812,3627600
2017-04-07,41.529999,42.099998,41.279999,41.810001,41.035137,4137000
2017-04-10,41.810001,42.669998,41.619999,42.320000,41.535690,4650500
2017-04-11,42.779999,43.950001,42.410000,43.930000,43.115852,10269600
2017-04-12,44.790001,45.349998,43.830002,43.959999,43.145298,9991100
2017-04-13,43.950001,44.020000,43.340000,43.349998,42.546593,5504900
2017-04-17,43.470001,44.250000,43.360001,44.230000,43.410290,4563200
2017-04-18,44.029999,44.529999,43.400002,43.810001,42.998074,5808900
2017-04-19,44.070000,44.779999,43.900002,44.400002,43.577137,6573400
2017-04-20,44.709999,45.380001,44.560001,45.220001,44.381950,4956500
2017-04-21,45.500000,45.500000,44.990002,45.150002,44.313248,5536000
2017-04-24,45.500000,46.439999,45.470001,46.439999,45.579327,6335300
2017-04-25,46.799999,47.389999,46.380001,46.610001,45.746178,5960600
2017-04-26,46.509998,46.900002,46.240002,46.400002,45.540073,6027600
2017-04-27,43.910000,44.209999,42.410000,43.980000,43.164925,18988600
2017-04-28,44.020000,44.060001,42.560001,42.619999,41.830124,13344500
2017-05-01,42.759998,42.959999,42.009998,42.080002,41.300140,8591400
2017-05-02,42.060001,43.910000,42.049999,43.869999,43.056961,9402500
2017-05-03,43.669998,44.169998,43.419998,43.919998,43.106033,5144300
2017-05-04,44.180000,44.389999,43.200001,43.910000,43.096218,4476100
2017-05-05,44.000000,44.520000,43.770000,44.509998,43.685097,5462800
2017-05-08,44.599998,45.049999,44.520000,44.939999,44.107140,6190700
2017-05-09,45.400002,47.299999,45.250000,47.080002,46.207474,11116800
2017-05-10,47.029999,47.779999,46.669998,47.299999,46.423401,7379800
2017-05-11,47.209999,47.240002,45.650002,46.540001,45.677479,6086300
2017-05-12,46.259998,46.439999,45.730000,45.830002,45.077499,3888700
2017-05-15,45.700001,46.990002,45.689999,46.680000,45.913536,5534500
