Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,147.860001,151.000000,147.119995,150.729996,141.346710,3640900
2017-01-04,152.089996,153.720001,151.770004,152.869995,143.353500,3945900
2017-01-05,152.720001,153.399994,151.509995,152.979996,143.456635,3441700
2017-01-06,159.880005,161.000000,156.669998,156.779999,147.020081,9899300
2017-01-09,157.009995,158.949997,156.630005,158.839996,148.951843,4226500
2017-01-10,158.490005,159.130005,157.240005,158.759995,148.876816,3324400
2017-01-11,159.160004,159.160004,154.500000,156.619995,146.870026,4821300
2017-01-12,155.440002,156.149994,154.559998,155.360001,145.688492,3234800
2017-01-13,155.279999,157.210007,154.889999,156.119995,146.401138,2637500
2017-01-17,155.139999,156.119995,153.529999,154.800003,145.163330,3394100
2017-01-18,155.690002,155.940002,154.509995,155.770004,146.072952,2432600
2017-01-19,155.130005,155.690002,153.250000,153.800003,144.225586,2571900
2017-01-20,154.710007,155.350006,153.820007,154.669998,145.041428,3067400
2017-01-23,154.210007,154.550003,152.399994,152.720001,143.212799,2458200
2017-01-24,152.820007,153.000000,150.380005,151.850006,142.396988,3027700
2017-01-25,152.529999,154.820007,151.770004,154.100006,144.506897,3479500
2017-01-26,155.000000,155.800003,152.899994,152.979996,143.456635,3366900
2017-01-27,153.229996,157.500000,152.759995,157.160004,147.376404,4885200
2017-01-30,157.100006,157.179993,153.770004,154.429993,144.816360,3758400
2017-01-31,153.699997,156.960007,153.149994,156.679993,146.926285,3351300
2017-02-01,158.589996,159.750000,157.050003,159.669998,149.730194,3924800
2017-02-02,159.729996,159.940002,156.910004,159.580002,149.645782,4445400
2017-02-03,166.100006,167.850006,164.860001,167.529999,157.100876,7366600
2017-02-06,166.179993,166.889999,165.130005,166.580002,156.210022,4389200
2017-02-07,167.000000,167.720001,165.600006,166.820007,156.435074,3584300
2017-02-08,166.500000,168.350006,166.320007,168.119995,157.654129,3493400
2017-02-09,165.750000,167.789993,165.500000,167.470001,157.044586,4281400
2017-02-10,167.800003,168.309998,167.029999,167.889999,157.438446,2931200
2017-02-13,167.720001,168.259995,166.679993,167.660004,158.307129,3602800
2017-02-14,167.070007,168.070007,165.570007,168.050003,158.675369,3116100
2017-02-15,167.320007,172.000000,167.000000,171.789993,162.206741,4058800
2017-02-16,171.559998,172.169998,170.300003,172.110001,162.508881,2660600
