Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,38.700001,39.080002,38.330002,38.619999,36.117485,1614300
2017-01-04,38.639999,39.040001,38.490002,39.029999,36.500923,1892300
2017-01-05,39.090000,39.139999,38.349998,38.439999,35.949158,2142100
2017-01-06,38.450001,39.840000,38.180000,39.740002,37.164917,2377600
2017-01-09,39.740002,40.709999,39.580002,40.650002,38.015949,3124200
2017-01-10,40.680000,41.029999,40.459999,40.889999,38.240398,2443400
2017-01-11,40.840000,40.860001,40.520000,40.700001,38.062710,1297300
2017-01-12,40.650002,40.650002,39.750000,40.470001,37.847618,2135600
2017-01-13,40.560001,41.830002,40.439999,41.470001,38.782814,3088100
2017-01-17,41.279999,41.340000,40.639999,40.730000,38.090763,1578900
2017-01-18,40.759998,41.380001,40.709999,41.220001,38.549007,2229600
2017-01-19,41.180000,41.450001,40.439999,40.580002,37.950489,3116800
2017-01-20,40.880001,41.660000,40.880001,41.389999,38.707996,3433800
2017-01-23,41.220001,41.520000,41.070000,41.389999,38.707996,2032100
2017-01-24,41.029999,42.090000,41.029999,42.029999,39.306526,2410800
2017-01-25,42.299999,42.650002,41.889999,42.230000,39.493572,3419900
2017-01-26,42.259998,42.299999,41.660000,41.970001,39.250416,2588700
2017-01-27,44.660000,45.270000,44.250000,44.709999,41.812859,7456100
2017-01-30,44.560001,45.040001,43.080002,45.009998,42.093430,3314300
2017-01-31,44.860001,44.860001,44.230000,44.480000,41.597771,2424700
2017-02-01,44.720001,44.980000,44.290001,44.759998,41.859631,2253800
2017-02-02,44.439999,44.650002,44.040001,44.540001,41.653885,1742600
2017-02-03,44.720001,44.740002,44.450001,44.669998,41.775455,1556400
2017-02-06,44.599998,44.889999,44.389999,44.840000,41.934444,2598800
2017-02-07,44.889999,45.540001,44.799999,45.470001,42.523628,2573800
2017-02-08,45.549999,45.580002,45.099998,45.139999,42.215004,2667900
2017-02-09,45.060001,45.459999,44.779999,44.880001,41.971855,1905600
2017-02-10,45.009998,45.259998,44.349998,45.070000,42.149536,1915400
2017-02-13,45.220001,45.430000,44.930000,45.029999,42.112129,1504400
2017-02-14,44.869999,45.130001,44.570000,44.630001,41.738052,1327200
2017-02-15,44.759998,45.029999,44.400002,45.000000,42.084080,2288900
2017-02-16,44.869999,45.400002,44.820000,45.029999,42.112129,1109400
2017-02-17,44.919998,45.119999,44.619999,45.110001,42.186947,1593400
2017-02-21,45.049999,45.439999,45.040001,45.369999,42.430096,1317500
2017-02-22,45.180000,45.459999,45.090000,45.349998,42.411396,1360100
2017-02-23,45.310001,45.380001,44.709999,44.860001,41.953144,1308800
2017-02-24,44.549999,45.090000,44.160000,45.060001,42.140190,1270800
2017-02-27,44.970001,45.009998,44.500000,44.959999,42.046665,2013900
2017-02-28,44.720001,44.720001,44.200001,44.299999,41.735767,1536400
2017-03-01,44.660000,44.740002,44.040001,44.639999,42.056087,1813800
2017-03-02,44.619999,44.680000,44.090000,44.180000,41.622719,1853100
2017-03-03,44.279999,44.389999,44.040001,44.320000,41.754608,1864900
2017-03-06,44.189999,44.740002,43.950001,44.639999,42.056087,1673500
2017-03-07,44.459999,45.160000,44.360001,44.730000,42.140873,1823700
2017-03-08,44.730000,45.040001,44.619999,44.840000,42.244514,1303200
2017-03-09,44.849998,45.049999,44.549999,44.830002,42.235092,1643700
2017-03-10,45.080002,45.200001,44.770000,45.020000,42.414097,1766000
2017-03-13,45.060001,45.840000,44.939999,45.779999,43.130104,2058500
2017-03-14,45.630001,45.720001,45.380001,45.570000,42.932259,1326700
2017-03-15,45.740002,46.099998,45.610001,46.000000,43.337364,2179800
2017-03-16,46.090000,46.139999,45.240002,45.360001,42.734409,1911200
2017-03-17,45.689999,45.730000,45.369999,45.619999,42.979366,3812100
2017-03-20,45.630001,46.220001,45.520000,45.799999,43.148945,1635300
2017-03-21,45.889999,46.040001,44.910000,45.000000,42.395252,1544900
2017-03-22,45.099998,45.630001,44.669998,45.580002,42.941685,1000800
2017-03-23,45.480000,45.599998,45.139999,45.139999,42.527145,1228500
2017-03-24,45.709999,45.970001,45.200001,45.230000,42.611931,1727400
2017-03-27,45.029999,45.259998,44.669998,45.090000,42.480045,1393400
2017-03-28,45.049999,45.209999,44.869999,44.919998,42.319878,1587500
2017-03-29,44.849998,44.900002,44.570000,44.770000,42.178566,1820400
2017-03-30,44.799999,45.119999,44.730000,44.919998,42.319878,999300
2017-03-31,45.080002,45.160000,44.720001,44.959999,42.357567,2439400
2017-04-03,44.980000,45.080002,44.290001,44.500000,41.924194,1530100
2017-04-04,44.279999,44.570000,44.240002,44.529999,41.952454,1670200
2017-04-05,44.730000,45.009998,44.340000,44.369999,41.801716,1637900
2017-04-06,44.369999,44.560001,44.169998,44.490002,41.914772,1214800
2017-04-07,44.540001,45.090000,44.410000,45.020000,42.414097,2334400
2017-04-10,44.959999,45.000000,44.520000,44.669998,42.084351,1198700
2017-04-11,44.389999,44.610001,43.500000,44.310001,41.745193,1890200
2017-04-12,44.169998,44.310001,43.349998,43.689999,41.161083,1632500
2017-04-13,43.689999,44.180000,43.439999,43.770000,41.236446,1338300
2017-04-17,43.910000,44.209999,43.830002,44.110001,41.556770,1411500
