Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,114.339996,115.300003,114.099998,114.750000,112.024536,1433800
2017-01-04,114.709999,115.629997,114.300003,114.980003,112.249069,871700
2017-01-05,114.779999,115.739998,114.500000,115.690002,112.942215,1051400
2017-01-06,115.599998,117.029999,115.199997,116.860001,114.420692,997200
2017-01-09,116.889999,116.980003,115.790001,116.510002,114.077995,706400
2017-01-10,116.440002,116.629997,115.260002,116.110001,113.686340,925500
2017-01-11,116.099998,116.690002,115.480003,116.379997,113.950714,837900
2017-01-12,116.239998,117.150002,115.370003,117.040001,114.596939,708000
2017-01-13,117.029999,117.269997,116.510002,117.099998,114.655685,616000
2017-01-17,116.959999,117.309998,115.589996,116.089996,113.666756,753700
2017-01-18,116.599998,116.860001,115.629997,115.790001,113.373016,843100
2017-01-19,116.070000,116.400002,115.070000,115.949997,113.529686,961800
2017-01-20,116.480003,117.209999,115.779999,117.099998,114.655685,1376800
2017-01-23,117.050003,117.449997,116.230003,117.099998,114.655685,1053100
2017-01-24,117.720001,118.849998,117.269997,118.750000,116.271240,964400
2017-01-25,119.639999,120.550003,119.080002,120.010002,117.504944,1442600
2017-01-26,120.000000,120.110001,118.379997,118.459999,115.987297,1041600
2017-01-27,119.120003,119.260002,118.209999,118.589996,116.114578,703000
2017-01-30,118.489998,118.550003,117.309998,118.529999,116.055832,807800
2017-01-31,118.419998,118.580002,117.620003,118.580002,116.104790,1207200
2017-02-01,118.489998,118.989998,117.389999,117.709999,115.252937,922600
2017-02-02,117.209999,118.190002,116.430000,117.830002,115.370438,743800
2017-02-03,118.540001,119.250000,118.320000,118.370003,115.899178,828100
2017-02-06,118.089996,118.169998,117.279999,117.889999,115.429199,757200
2017-02-07,118.239998,118.589996,117.199997,117.480003,115.027756,790900
2017-02-08,111.900002,117.660004,111.900002,116.550003,114.117165,2963600
2017-02-09,116.639999,117.269997,115.800003,116.089996,113.666756,1718300
2017-02-10,116.559998,117.550003,115.889999,117.529999,115.076706,1428100
2017-02-13,118.190002,118.680000,117.209999,118.400002,115.928558,1357800
2017-02-14,118.160004,118.870003,117.540001,118.839996,116.359360,1475000
2017-02-15,118.540001,118.959999,117.930000,118.949997,116.467064,1031100
2017-02-16,119.000000,119.330002,118.370003,119.239998,116.751007,874800
2017-02-17,119.239998,119.870003,118.199997,119.860001,117.358070,2113400
2017-02-21,119.419998,120.540001,118.809998,119.870003,117.367867,1505700
2017-02-22,119.769997,120.160004,119.110001,119.430000,116.937042,1254800
2017-02-23,119.489998,120.980003,119.059998,120.699997,118.180527,1635100
2017-02-24,126.500000,128.449997,123.870003,128.009995,125.337921,3478500
2017-02-27,126.949997,127.580002,125.370003,125.849998,123.223038,2245800
2017-02-28,125.720001,125.860001,124.389999,125.440002,122.821594,1932300
2017-03-01,125.889999,125.889999,124.180000,124.529999,121.930580,2503400
2017-03-02,123.940002,125.419998,123.860001,125.169998,122.557228,1543100
2017-03-03,125.379997,126.669998,124.709999,126.449997,123.810516,1500600
2017-03-06,125.739998,126.550003,125.430000,126.099998,123.467812,1045500
2017-03-07,126.440002,126.489998,125.290001,125.400002,122.782417,1121900
2017-03-08,125.050003,125.650002,124.849998,125.599998,122.978249,1469700
2017-03-09,125.930000,126.000000,124.269997,124.760002,122.155785,1294700
2017-03-10,125.690002,125.690002,124.660004,124.940002,122.332031,1282100
2017-03-13,124.769997,125.080002,124.449997,124.949997,122.341827,2094600
2017-03-14,124.879997,125.029999,123.849998,124.309998,121.715179,2018500
2017-03-15,124.930000,125.360001,124.180000,124.669998,122.067665,1358300
2017-03-16,124.639999,124.940002,123.900002,124.349998,121.754349,1259900
2017-03-17,124.500000,124.629997,123.690002,123.919998,121.333321,1668000
2017-03-20,123.570000,124.190002,122.769997,123.400002,120.824165,1380500
2017-03-21,123.529999,123.800003,120.949997,121.050003,118.523239,1754200
2017-03-22,121.260002,121.489998,120.820000,121.120003,118.591782,1571100
2017-03-23,121.300003,122.070000,119.900002,119.989998,117.485352,1485300
2017-03-24,120.430000,120.639999,119.099998,119.720001,117.221008,1890100
2017-03-27,118.849998,119.059998,117.790001,118.449997,115.977501,2110600
2017-03-28,118.750000,118.900002,117.639999,118.000000,115.536888,2695300
2017-03-29,117.830002,118.139999,116.769997,117.879997,115.419395,4294300
2017-03-30,117.550003,117.790001,115.430000,115.620003,113.206581,2093200
2017-03-31,115.500000,116.389999,115.300003,115.989998,113.568848,4699700
2017-04-03,116.050003,116.519997,114.800003,116.169998,113.745094,4074500
2017-04-04,115.690002,116.779999,115.690002,116.029999,113.608017,1718300
2017-04-05,116.570000,117.279999,116.050003,116.550003,114.117165,1881700
2017-04-06,116.040001,117.860001,115.559998,117.809998,115.688339,3653600
2017-04-07,117.989998,118.959999,117.809998,118.459999,116.326653,2561800
2017-04-10,118.550003,119.300003,118.040001,118.620003,116.483772,2147200
2017-04-11,118.360001,118.750000,117.379997,118.680000,116.542694,1673300
2017-04-12,118.230003,118.379997,117.510002,117.830002,115.707985,1668000
2017-04-13,118.050003,118.889999,117.720001,117.889999,115.766914,1115900
2017-04-17,118.290001,118.669998,117.930000,118.639999,116.503403,940200
2017-04-18,118.430000,119.480003,118.269997,119.349998,117.200615,1719200
2017-04-19,119.660004,119.730003,118.699997,118.970001,116.827461,1434400
2017-04-20,119.110001,119.129997,117.839996,118.269997,116.140060,2790600
2017-04-21,118.480003,118.730003,117.930000,118.360001,116.228439,2409500
2017-04-24,119.419998,119.419998,118.250000,118.760002,116.621246,1748100
2017-04-25,118.919998,119.379997,118.610001,119.080002,116.935478,2072300
2017-04-26,118.900002,119.019997,115.620003,115.809998,113.724365,3963400
2017-04-27,123.339996,125.739998,123.150002,125.610001,123.347878,4945700
2017-04-28,126.080002,126.080002,124.820000,125.209999,122.955093,1940000
2017-05-01,125.550003,125.669998,124.720001,125.519997,123.259499,1381300
2017-05-02,125.750000,126.190002,125.019997,125.910004,123.642479,1427900
2017-05-03,126.000000,126.000000,125.089996,125.599998,123.338058,936600
2017-05-04,125.930000,126.120003,125.470001,125.949997,123.681763,971300
2017-05-05,126.480003,126.480003,125.699997,126.139999,123.868347,755300
2017-05-08,126.150002,126.349998,125.550003,126.169998,123.897789,974700
2017-05-09,126.220001,127.080002,125.910004,126.730003,124.447708,1097000
2017-05-10,126.449997,127.459999,126.449997,127.089996,124.801216,1378300
2017-05-11,126.839996,127.190002,126.080002,126.879997,124.595009,978600
2017-05-12,126.870003,126.870003,126.139999,126.510002,124.231667,793600
2017-05-15,126.330002,127.639999,126.010002,127.629997,125.331497,1346000
2017-05-16,127.580002,127.610001,127.110001,127.500000,125.203827,930700
2017-05-17,126.760002,127.419998,125.290001,125.349998,123.092567,1471600
2017-05-18,125.199997,125.830002,124.220001,125.150002,122.896172,1697300
2017-05-19,125.279999,126.669998,124.699997,125.379997,123.122025,2704500
2017-05-22,125.500000,127.279999,125.160004,127.160004,124.869965,1719800
2017-05-23,127.800003,130.100006,127.389999,129.149994,126.824120,2670800
2017-05-24,139.710007,140.250000,136.410004,137.830002,135.347824,5279500
2017-05-25,137.529999,138.809998,135.429993,138.360001,135.868286,3528800
2017-05-26,138.029999,139.860001,136.830002,138.559998,136.064682,2318100
2017-05-30,138.479996,140.199997,138.000000,140.050003,137.527847,2606300
2017-05-31,140.199997,141.080002,139.520004,140.639999,138.107208,2388000
2017-06-01,140.550003,141.679993,140.270004,141.330002,138.784775,1903100
2017-06-02,141.220001,142.889999,141.130005,142.809998,140.238113,1521900
2017-06-05,142.619995,143.460007,142.190002,142.649994,140.080978,1472500
2017-06-06,142.179993,142.940002,141.600006,141.630005,139.079376,1987100
2017-06-07,142.119995,142.809998,141.429993,141.970001,139.413254,1447000
2017-06-08,142.229996,142.990005,141.610001,142.710007,140.139923,1413000
2017-06-09,143.000000,143.809998,139.100006,140.210007,137.684952,1890700
2017-06-12,138.960007,140.139999,138.009995,139.740005,137.223434,1776500
2017-06-13,139.800003,140.710007,139.410004,139.880005,137.360886,1492500
2017-06-14,140.500000,141.029999,138.860001,140.190002,137.665298,906900
2017-06-15,138.960007,140.479996,138.130005,140.000000,137.478729,1347000
2017-06-16,138.649994,140.460007,138.649994,139.490005,136.977905,1920800
2017-06-19,140.199997,141.279999,139.750000,140.750000,138.215225,1690200
2017-06-20,140.559998,140.899994,140.029999,140.169998,137.645660,1042200
2017-06-21,140.779999,141.520004,139.979996,140.250000,137.724228,1265100
2017-06-22,139.899994,140.639999,139.600006,139.990005,137.468918,1112900
2017-06-23,140.240005,140.779999,139.559998,140.399994,137.871521,1543600
2017-06-26,138.410004,139.850006,137.679993,138.399994,135.907547,1363800
2017-06-27,137.779999,138.410004,135.259995,135.289993,132.853531,1540500
2017-06-28,135.449997,137.619995,134.490005,135.369995,132.932098,1533100
2017-06-29,134.979996,135.130005,132.350006,133.100006,130.703003,1784900
2017-06-30,133.750000,134.779999,132.779999,132.809998,130.418213,2294800
2017-07-03,133.820007,133.830002,131.639999,131.679993,129.308548,759200
2017-07-05,131.910004,132.889999,131.259995,131.979996,129.603165,1275600
2017-07-06,130.889999,131.809998,130.259995,131.100006,129.071533,1411600
2017-07-07,132.000000,133.000000,131.710007,131.899994,129.859146,1226200
2017-07-10,131.539993,132.429993,131.000000,131.869995,129.829590,1182600
2017-07-11,132.179993,132.979996,131.690002,132.360001,130.312012,990200
2017-07-12,133.490005,133.789993,133.029999,133.479996,131.414688,1328400
2017-07-13,133.449997,134.000000,131.789993,132.399994,130.351379,1596900
2017-07-14,132.889999,133.389999,132.679993,132.880005,130.823975,1572000
2017-07-17,132.960007,133.759995,132.619995,133.070007,131.011032,1011300
2017-07-18,132.690002,133.820007,132.649994,133.649994,131.582062,808800
2017-07-19,133.429993,135.259995,133.289993,135.190002,133.098251,1082700
2017-07-20,135.169998,135.910004,134.199997,135.350006,133.255768,1172300
2017-07-21,134.690002,135.789993,134.190002,134.839996,132.753647,849500
2017-07-24,134.979996,136.259995,134.720001,136.250000,134.141846,910600
2017-07-25,136.830002,137.660004,135.940002,136.839996,134.722702,941100
2017-07-26,137.000000,137.399994,136.369995,137.139999,135.018066,980700
2017-07-27,136.899994,137.710007,135.139999,136.869995,134.752243,1257800
2017-07-28,136.479996,137.009995,135.399994,135.639999,133.541260,979600
2017-07-31,135.559998,137.410004,135.509995,137.210007,135.086990,1130200
2017-08-01,137.639999,138.710007,135.710007,137.429993,135.303574,1010000
2017-08-02,137.490005,137.589996,135.830002,136.529999,134.417496,1238200
2017-08-03,136.949997,137.649994,136.250000,137.139999,135.018066,879600
2017-08-04,137.550003,137.789993,136.690002,136.899994,134.781769,675700
2017-08-07,136.270004,137.050003,135.940002,136.649994,134.535629,866300
2017-08-08,136.029999,137.210007,135.809998,136.179993,134.072891,746700
2017-08-09,136.000000,136.970001,135.259995,136.820007,134.703018,761700
2017-08-10,135.990005,136.479996,134.800003,135.160004,133.068710,928300
2017-08-11,136.729996,137.039993,135.089996,136.600006,134.486420,747200
2017-08-14,137.399994,139.580002,137.399994,138.889999,136.740982,1148900
2017-08-15,138.399994,139.089996,135.809998,137.470001,135.342972,1548000
2017-08-16,137.339996,138.210007,137.070007,137.919998,135.785995,1075500
2017-08-17,137.699997,137.880005,134.429993,134.460007,132.379532,1272800
2017-08-18,133.949997,135.089996,133.770004,134.110001,132.034943,1305900
2017-08-21,134.479996,136.080002,133.979996,135.910004,133.807098,1778900
2017-08-22,136.139999,138.350006,135.580002,138.149994,136.012436,2260900
2017-08-23,138.250000,139.399994,133.600006,135.520004,133.423126,2557000
