Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,123.230003,124.769997,122.120003,123.239998,119.060440,789800
2017-01-04,123.540001,125.120003,122.930000,124.760002,120.528900,477200
2017-01-05,124.160004,126.040001,124.029999,125.959999,121.688194,583600
2017-01-06,126.989998,127.849998,126.169998,126.779999,122.480385,812200
2017-01-09,126.360001,127.440002,125.930000,126.010002,121.736504,467800
2017-01-10,126.029999,127.029999,125.559998,126.220001,121.939369,643700
2017-01-11,125.959999,126.580002,125.190002,125.750000,121.485321,609300
2017-01-12,125.070000,127.269997,124.580002,125.730003,121.465996,519300
2017-01-13,125.849998,126.400002,124.620003,124.730003,120.499908,635000
2017-01-17,124.430000,125.940002,123.510002,125.330002,121.079567,778600
2017-01-18,125.849998,126.610001,125.309998,126.169998,121.891075,771600
2017-01-19,126.389999,126.400002,125.120003,125.489998,121.234123,473100
2017-01-20,125.739998,126.139999,124.639999,126.070000,121.794456,555800
2017-01-23,125.660004,126.199997,124.970001,125.610001,121.350060,539000
2017-01-24,125.540001,126.449997,125.199997,126.169998,121.891075,550400
2017-01-25,126.690002,127.720001,126.540001,127.570000,123.243591,777200
2017-01-26,127.480003,127.940002,127.120003,127.580002,123.253250,442800
2017-01-27,127.099998,127.099998,124.519997,126.440002,122.151924,664600
2017-01-30,125.980003,126.010002,123.989998,125.570000,121.311417,542000
2017-01-31,125.830002,125.989998,124.599998,125.129997,120.886330,710400
2017-02-01,125.790001,125.790001,124.129997,124.300003,120.084488,670800
2017-02-02,124.000000,125.620003,123.839996,125.239998,120.992599,544300
2017-02-03,125.919998,126.639999,124.910004,125.250000,121.002266,1436600
2017-02-06,124.279999,124.790001,123.599998,123.669998,119.475853,660500
2017-02-07,124.269997,124.690002,123.199997,123.440002,119.253662,775300
2017-02-08,122.949997,123.410004,122.540001,122.989998,118.818916,957400
2017-02-09,125.000000,126.000000,120.870003,122.540001,118.384186,2461700
2017-02-10,122.440002,124.540001,121.199997,124.070000,119.862274,909900
2017-02-13,124.330002,125.349998,124.099998,125.139999,120.896011,714800
2017-02-14,125.269997,125.709999,124.190002,125.169998,120.924980,650500
2017-02-15,124.970001,125.809998,124.290001,125.430000,121.176170,490800
2017-02-16,125.440002,126.550003,125.440002,126.400002,122.113274,524500
2017-02-17,125.989998,128.360001,125.739998,128.350006,123.997147,719100
2017-02-21,128.000000,129.130005,127.080002,127.750000,123.417488,781500
2017-02-22,126.849998,128.089996,126.589996,127.000000,122.692917,531700
2017-02-23,127.250000,127.629997,126.269997,127.160004,122.847504,582900
2017-02-24,126.760002,128.160004,125.389999,128.089996,123.745956,577600
2017-02-27,128.130005,128.750000,127.250000,128.240005,123.890877,422800
2017-02-28,128.289993,128.830002,127.800003,128.429993,124.074417,717000
2017-03-01,129.199997,131.600006,128.809998,131.039993,126.595901,876200
2017-03-02,130.789993,130.880005,129.000000,129.520004,125.127464,805500
2017-03-03,129.330002,130.199997,129.039993,129.960007,125.552551,531200
2017-03-06,128.710007,129.529999,128.339996,128.350006,123.997147,640700
2017-03-07,128.050003,128.570007,126.629997,127.629997,123.301559,504400
2017-03-08,127.849998,128.070007,126.550003,126.690002,122.393440,595900
2017-03-09,126.989998,127.370003,126.260002,126.860001,122.557678,619300
2017-03-10,127.330002,128.020004,126.449997,127.980003,123.639694,735300
2017-03-13,127.919998,129.070007,127.860001,128.929993,124.557465,493000
2017-03-14,128.389999,129.210007,128.169998,129.020004,124.644424,641400
2017-03-15,129.509995,130.339996,128.880005,129.970001,125.562202,781400
2017-03-16,129.919998,130.910004,129.220001,129.300003,124.914917,807300
2017-03-17,129.520004,130.399994,127.800003,129.960007,125.552551,968700
2017-03-20,129.500000,130.600006,129.289993,130.190002,125.774742,655900
2017-03-21,130.389999,130.830002,129.009995,129.190002,124.808662,924100
2017-03-22,129.369995,130.070007,128.550003,129.350006,124.963234,637700
2017-03-23,129.320007,130.339996,128.729996,129.179993,124.798981,629300
2017-03-24,129.250000,130.550003,129.050003,129.880005,125.475266,722300
2017-03-27,128.529999,130.220001,128.169998,130.020004,125.610504,444900
2017-03-28,129.509995,132.130005,129.509995,131.929993,127.455711,668300
2017-03-29,130.679993,131.240005,130.679993,130.949997,127.019241,563500
2017-03-30,130.449997,131.750000,130.289993,131.169998,127.232635,537000
2017-03-31,130.869995,131.240005,130.470001,130.889999,126.961021,628100
2017-04-03,130.929993,131.509995,128.889999,129.929993,126.029854,1039000
2017-04-04,129.800003,130.410004,129.320007,130.320007,126.408165,706900
2017-04-05,130.460007,131.380005,129.860001,129.940002,126.039551,434200
2017-04-06,129.800003,130.320007,127.489998,129.669998,125.777664,942500
2017-04-07,129.410004,129.639999,128.410004,128.460007,124.603981,724600
2017-04-10,128.270004,128.889999,127.559998,127.760002,123.924995,1081600
2017-04-11,127.129997,127.550003,125.709999,127.139999,123.323601,719700
2017-04-12,126.889999,127.050003,125.660004,126.279999,122.489410,658000
2017-04-13,126.000000,127.370003,125.660004,126.540001,122.741608,962000
2017-04-17,126.860001,128.720001,125.779999,128.630005,124.768883,570700
2017-04-18,127.849998,128.750000,127.000000,128.110001,124.264473,534100
2017-04-19,128.759995,129.000000,128.149994,128.250000,124.400284,543100
2017-04-20,128.710007,130.320007,128.070007,129.860001,125.961952,488800
2017-04-21,129.809998,130.160004,127.760002,128.050003,124.206276,798100
2017-04-24,130.199997,130.500000,128.910004,130.080002,126.175354,859900
2017-04-25,130.490005,132.110001,130.490005,131.789993,127.834015,505900
2017-04-26,131.559998,133.169998,131.509995,132.529999,128.551804,819500
2017-04-27,132.639999,133.429993,131.960007,133.050003,129.056198,610600
2017-04-28,133.309998,133.460007,132.460007,132.619995,128.639099,1035900
2017-05-01,133.389999,133.649994,132.509995,133.229996,129.230789,770000
2017-05-02,133.080002,133.720001,132.860001,133.710007,129.696365,883800
2017-05-03,133.259995,134.919998,133.110001,134.009995,129.987381,1619200
2017-05-04,136.000000,142.850006,136.000000,142.339996,138.067337,2863000
2017-05-05,142.350006,144.210007,142.350006,144.199997,139.871490,1696800
2017-05-08,144.449997,146.300003,143.850006,144.289993,139.958771,2015200
2017-05-09,144.550003,145.259995,141.940002,142.110001,137.844238,1405500
2017-05-10,142.149994,142.660004,140.940002,141.960007,137.698761,1272000
2017-05-11,141.580002,142.679993,141.029999,142.460007,138.183746,1434400
