Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,64.510002,64.980003,63.169998,63.849998,61.375156,2553700
2017-01-04,64.070000,64.129997,63.450001,63.820000,61.346313,2230300
2017-01-05,63.540001,63.830002,62.209999,62.590000,60.163994,2712400
2017-01-06,62.750000,63.930000,62.520000,63.680000,61.211739,1368600
2017-01-09,63.610001,64.820000,63.610001,64.419998,61.923058,1953700
2017-01-10,64.419998,64.980003,64.120003,64.849998,62.336388,1158300
2017-01-11,64.690002,66.510002,64.500000,66.480003,63.903214,3248300
2017-01-12,66.360001,66.629997,65.470001,66.480003,63.903214,2440900
2017-01-13,66.620003,66.699997,66.230003,66.339996,63.768627,1381800
2017-01-17,66.019997,66.129997,64.680000,64.949997,62.432514,1484800
2017-01-18,65.209999,66.650002,65.029999,66.500000,63.922432,3159700
2017-01-19,66.300003,67.190002,65.599998,65.690002,63.143833,1595300
2017-01-20,65.959999,66.970001,65.849998,66.930000,64.335777,1952100
2017-01-23,66.720001,67.199997,66.370003,67.029999,64.431900,1758200
2017-01-24,67.339996,67.959999,67.059998,67.900002,65.268166,1752400
2017-01-25,68.400002,69.019997,68.250000,68.820000,66.152512,2127900
2017-01-26,68.940002,68.940002,67.580002,67.629997,65.008636,2653900
2017-01-27,67.949997,68.779999,67.830002,68.760002,66.094841,1420400
2017-01-30,68.650002,69.089996,67.769997,69.059998,66.383209,1652100
2017-01-31,68.830002,68.860001,66.849998,67.349998,64.739494,2398700
2017-02-01,67.709999,68.519997,67.370003,68.410004,65.758415,1938000
2017-02-02,67.830002,68.830002,67.440002,68.779999,66.114052,1760500
2017-02-03,69.220001,69.730003,68.489998,69.430000,66.738861,1849500
2017-02-06,69.150002,69.430000,68.830002,69.169998,66.488945,2244100
2017-02-07,69.279999,69.650002,69.029999,69.620003,66.921509,2322200
2017-02-08,76.500000,76.500000,73.019997,73.800003,70.939484,11809400
2017-02-09,72.099998,73.500000,70.620003,70.930000,68.180733,30441100
2017-02-10,70.540001,71.019997,69.760002,70.900002,68.151886,17639800
2017-02-13,71.040001,71.529999,70.410004,70.660004,67.921196,7495900
2017-02-14,70.629997,71.320000,70.180000,70.779999,68.036537,5362200
2017-02-15,70.959999,72.059998,70.720001,71.900002,69.113129,5638400
2017-02-16,71.550003,71.750000,70.970001,71.709999,69.278328,3261500
2017-02-17,71.540001,71.699997,71.059998,71.680000,69.249352,2294900
2017-02-21,71.889999,72.529999,71.750000,72.480003,70.022217,3901000
2017-02-22,72.510002,73.129997,72.239998,73.040001,70.563225,4322900
2017-02-23,73.040001,73.099998,72.339996,72.709999,70.244415,4276200
2017-02-24,72.239998,72.910004,71.839996,72.830002,70.360352,2793600
2017-02-27,72.709999,73.150002,72.419998,73.129997,70.650177,3338600
2017-02-28,72.940002,73.220001,72.099998,72.519997,70.060860,5667400
2017-03-01,73.239998,73.800003,72.230003,73.639999,71.142891,5526400
2017-03-02,73.309998,73.830002,72.750000,73.010002,70.534241,3084700
2017-03-03,73.120003,73.370003,72.709999,73.300003,70.814415,2373600
2017-03-06,72.870003,74.199997,72.620003,73.919998,71.413376,3590000
2017-03-07,73.849998,74.480003,73.400002,73.839996,71.336098,4417200
2017-03-08,74.120003,74.629997,73.389999,73.529999,71.036613,3535900
2017-03-09,73.430000,73.620003,73.019997,73.480003,70.988312,1715300
2017-03-10,74.110001,74.389999,73.750000,73.949997,71.442368,1530900
2017-03-13,74.080002,74.580002,73.870003,74.500000,71.973724,1616400
2017-03-14,74.309998,74.309998,73.709999,73.989998,71.481010,1786000
2017-03-15,74.169998,74.650002,73.680000,74.519997,71.993050,2247400
2017-03-16,74.750000,74.900002,73.849998,74.120003,71.606613,1696800
2017-03-17,74.480003,74.860001,74.139999,74.279999,71.761192,3404400
2017-03-20,74.400002,74.779999,74.209999,74.349998,71.828804,1430600
2017-03-21,74.629997,74.820000,72.230003,72.339996,69.886971,2579300
2017-03-22,72.510002,73.690002,72.349998,73.500000,71.007637,2236600
2017-03-23,73.379997,73.379997,72.480003,72.750000,70.283058,1786400
2017-03-24,73.589996,74.129997,72.949997,73.150002,70.669510,2015700
2017-03-27,72.599998,73.419998,71.879997,72.820000,70.350685,1899700
2017-03-28,72.809998,74.040001,72.610001,73.500000,71.007637,2031200
2017-03-29,73.139999,73.879997,73.010002,73.680000,71.181526,2545700
2017-03-30,73.629997,74.370003,73.500000,73.879997,71.374748,1325900
2017-03-31,73.709999,74.330002,73.000000,73.779999,71.278137,2373100
2017-04-03,73.940002,74.459999,72.459999,73.209999,70.727463,2101700
2017-04-04,73.760002,74.599998,73.239998,73.449997,70.959328,2198900
2017-04-05,73.529999,74.470001,72.809998,73.019997,70.543907,1945400
2017-04-06,72.900002,73.809998,72.120003,73.519997,71.026939,2065000
2017-04-07,73.559998,74.260002,73.269997,74.059998,71.548637,2489000
2017-04-10,74.059998,74.370003,73.279999,73.410004,70.920692,1908300
2017-04-11,73.040001,73.129997,71.400002,72.660004,70.196114,3511000
2017-04-12,72.629997,72.699997,71.709999,72.150002,69.703407,3231400
2017-04-13,72.019997,72.889999,71.910004,72.239998,69.790352,2722000
2017-04-17,72.550003,73.180000,72.360001,73.019997,70.543907,1431100
2017-04-18,72.599998,74.309998,72.559998,74.129997,71.616264,2330400
2017-04-19,74.540001,75.430000,74.470001,74.860001,72.321518,3279100
2017-04-20,75.510002,75.959999,75.150002,75.629997,73.065414,3209200
2017-04-21,74.760002,75.000000,73.870003,74.430000,71.906097,2963900
2017-04-24,75.480003,76.099998,75.110001,75.949997,73.374542,1611900
2017-04-25,76.000000,76.800003,75.760002,76.730003,74.128113,2741200
